2022-12-05 16:28:07,527 | WARNING | client | Server has disconnected
2022-12-05 16:34:10,045 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:34:17,460 | WARNING | client | Server has disconnected
2022-12-05 16:34:30,484 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:34:47,434 | WARNING | client | Server has disconnected
2022-12-05 16:34:52,430 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:34:52,440 |    INFO | client | Logging as u2...
2022-12-05 16:34:52,441 |    INFO | client | Starting input thread
2022-12-05 16:34:58,111 | WARNING | client | Server has disconnected
2022-12-05 16:45:38,122 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:46:01,333 | WARNING | client | Server has disconnected
2022-12-05 16:46:07,390 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:46:07,402 |    INFO | client | Logging as u2...
2022-12-05 16:46:07,402 |    INFO | client | Starting input thread
2022-12-05 16:47:57,539 | WARNING | client | Server has disconnected
2022-12-05 16:50:01,184 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:50:08,183 | WARNING | client | Server has disconnected
2022-12-05 16:50:41,960 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:51:35,386 | WARNING | client | Server has disconnected
2022-12-05 16:51:41,458 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:51:54,419 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:51:54,420 |    INFO | client | Remote server is not responding
2022-12-05 16:52:03,889 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:52:03,889 |    INFO | client | Remote server is not responding
2022-12-05 16:53:17,566 |    INFO | client | Connection terminated
2022-12-05 16:54:13,335 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:54:17,617 |    INFO | client | Connection terminated
2022-12-05 16:54:30,730 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:54:32,750 |    INFO | client | Remote server is not responding
2022-12-05 16:55:06,956 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:55:33,552 |    INFO | client | Connection terminated
2022-12-05 16:55:53,367 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:56:07,075 |    INFO | client | Connection terminated
2022-12-05 16:57:09,474 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 16:57:11,902 | WARNING | client | 
2022-12-05 17:06:46,922 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:07:02,988 | WARNING | client | 
2022-12-05 17:07:04,845 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:07:16,854 | WARNING | client | 
2022-12-05 17:11:28,458 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:11:49,255 | WARNING | client | 
2022-12-05 17:13:47,283 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:13:49,293 | WARNING | client | 
2022-12-05 17:13:55,194 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:14:01,011 |    INFO | client | Registered as  vasya...
2022-12-05 17:14:01,011 |    INFO | client | Starting input thread
2022-12-05 17:15:53,784 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:16:00,049 |    INFO | client | Registered as  vasy...
2022-12-05 17:16:00,049 |    INFO | client | Starting input thread
2022-12-05 17:18:09,860 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:18:16,916 |    INFO | client | Registered as  vass...
2022-12-05 17:18:16,916 |    INFO | client | Starting input thread
2022-12-05 17:19:50,666 | WARNING | client | Server has disconnected
2022-12-05 17:19:55,369 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:20:00,110 |    INFO | client | Registered as  vass...
2022-12-05 17:20:00,110 |    INFO | client | Starting input thread
2022-12-05 17:20:07,122 | WARNING | client | Server has disconnected
2022-12-05 17:26:14,794 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:29:06,741 | WARNING | client | Server has disconnected
2022-12-05 17:29:12,492 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:31:38,226 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:33:28,427 | WARNING | client | 
2022-12-05 17:33:31,467 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:33:59,093 | WARNING | client | Server has disconnected
2022-12-05 17:34:03,556 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:34:11,052 |    INFO | client | Logging as  Vasss...
2022-12-05 17:34:11,052 |    INFO | client | Starting input thread
2022-12-05 17:34:51,243 | WARNING | client | Server has disconnected
2022-12-05 17:36:14,795 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:36:23,955 |    INFO | client | Logging as  Vasss...
2022-12-05 17:36:23,955 |    INFO | client | Starting input thread
2022-12-05 17:37:05,187 | WARNING | client | Server has disconnected
2022-12-05 17:37:10,499 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:37:50,790 |    INFO | client | Logging as  Vass...
2022-12-05 17:37:50,790 |    INFO | client | Starting input thread
2022-12-05 17:38:04,321 |    INFO | client | Connection terminated
2022-12-05 17:38:43,347 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 17:40:20,574 | WARNING | client | Server has disconnected
